93,1254122929253765121,b'@sista_afia @AkosuaPheana #WMT women must talk',pos
95,1254122587816431616,b'@sista_afia Women Must Talk #WMT',pos
96,1254122542060707842,b'@sista_afia We Must Triumph\n#WMT',neg
97,1254122443779837952,b'@sista_afia We Make Troubles #WMT',neg
98,1254121796238016514,"b""Form any word with #WMT\nMine Is 'Women Must Talk'\nEg... 'Win My Trust' and don't forget to add the hashtag #WMT https://t.co/3mizu9V3Q7""",pos
103,1254112713036496897,"b""Women Must Talk #WMT if u don't understand go and find the cure for Covid-19 https://t.co/DIfGKMeTLA""",pos
104,1254108891723583488,b'@sista_afia Woman Must Talk ampa. #WMT',pos
105,1254105384601690112,"b'Emotional lullaby fans, still #WMT'",neg
106,1254016104902598656,b'@sista_afia - #WMT (Official Video) \n\nhttps://t.co/QUZukpm0RF\n\n#quarantinecruise\n#day30oflockdown\n#level4lockdown\n#ramadankareem',pos
107,1253991088202878976,"b""I'm one musician who hardly do features. But when you put me on your song, I promote it more than you will even do. That's because before I lay my verse on every song, or work with any artist, I look at the bigger picture and how good the song is #OfieNipa #WMT""",pos
108,1253842241493360640,b'Visit our website today at 10am for these and more!\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n#shinepublications\n#sistaafia #wmt #sisterderby #djvyrusky #djswitch #nfa #stonebwoyb #stonebwoy #AnlogaJunction #jerrywonder #news #Ghana #sarcasm #disinfectant #Extraction #westminsterbridge #Covid_19 https://t.co/3Ypmxr2xBC',pos
111,1253800044177829890,"b'For Comcast, the Acquisition of Vudu Is About One Thing (#VUDU, #Fandango, #WMT, $WMT, #CMCSA, $CMCSA)\n\nThe media giant is pulling out all the stops in its quest for control of the streaming market, including the addition of lackluster platforms.\n\nhttps://t.co/pii9kU4HJ1'",pos
112,1253796167890145280,"b""@sista_afia  took over simple they're the real meaning of highlife #OfieNipa #WMT https://t.co/Mpx4ZB2lX5""",neg
113,1253795668143099915,"b""Its Crystals clear #OfieNipa  can't stop us this time #WMT https://t.co/AOAlDsHrLP""",pos
114,1253794939231711232,b'Highlife is back again @bisa_kdei x @sista_afia  #Ofienipa #WMT https://t.co/NsLukQCUDN',pos
115,1253794584813068295,"b""I have watch is several times and it's still making my day, oooo #ofienipa #WMT https://t.co/q1gRK29q5C""",neg
117,1253793189426802693,b'#Bisakdei @sista_afia #ofienipa too dope #WMT https://t.co/JdR0ymKZd4',pos
120,1253765411637690372,b'Why is #WMT Board of Directors recommending against all the good things. The board includes @marissamayer. \xe2\x80\x9cFOR\xe2\x80\x9d below are my votes. https://t.co/THFHJK5Lwv',pos
122,1253750595607027714,b'@sista_afia track be hard \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5#WMT Herh wo rapper kyen cardi B \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',pos
124,1253730188967493634,b'@sista_afia so you can tap like it and you dey fool erh #WMT',pos
126,1253722192413470720,b'$WMT #WALMART #WMT \n\nCame to juicy levels of $104-107 band during the #Market mayhem. \nLow made $102 &amp; now trading at life time highs of $130 #NYSE\n\nCharts are UNIVERSAL. Never buy ur desired stocks at random levels. Identify support levls &amp; wait for #Stocks to come to you. https://t.co/sXdYlCDyDA',pos
127,1253705050419089411,"b""@sista_afia If @EFYA_Nokturnal endorse ur song u don't need radio tour again #wmt #OfieNipa""",pos
129,1253700632931905536,b'@sista_afia 3 hours to #OFIENIPA \n#WMT',pos
131,1253700036153815044,b'@sista_afia Patiently waiting \xe2\x9d\xa3\xe2\x9d\xa3 still #OFIENIPA #WMT',neg
132,1253608637332848640,b'On my #Playlist \n\n#AnlogaJunction by @stonebwoyb \n#WMT by @sista_afia \n#Fapimso by @shattawalegh \n#FaHookiMe by @sarkodie \n#BehindtheScenes by @KinaataGh \n#ByJune by @ayesemmusic \n#nosize by @fellamakafui_ \n\n#WhatsOnYourPlayList https://t.co/io6sYfqrBV',neg
134,1253540071921377281,b'So what kwraa be that #WMT \nMe dier I\xe2\x80\x99m confused ooo \n@sista_afia #BigNightIn #Extraction #GangsOfLondon #BigNightIn #maskchallenge #StayAtHome',pos
135,1253510077341974534,"b'@chenseebeat chalie you make @sista_afia waste the beat keke on #WMT\n\nWho she wan beef seff?? 3na wop3 nkolaaa nu na ibi @deborahvanessa7 aaana s3 hwan? 3na bonnita bonnito nu too is for @AsemWORLD.\n\nIf you wan beef then rap make we see versatility aaa, shade @enobarony'",neg
136,1253492710058553344,b'Okay so a thread on my weird theology dream from last night that involved Jonah and Audrey II from Little Shop of Horrors\n\n#WMT #WAT \n\n1/7',pos
137,1253488688014807041,b'I am learning to cook and bake during this period of staying home. \n\nOne of my desserts I am confident would be a hit at a Methodist potluck. I am learning a useful skill that helps me live out my calling. \xf0\x9f\x98\x82 #WMT #Day41  #StayAtHome',neg
139,1253464913894408195,b'Jack after Stonebwoys album we have to analyze sister Afia track well coz ei\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9what #WMT \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9',pos
140,1253444389046595585,b'My song #WMT is not a diss to Sister Derby or anyone else - @sista_afia https://t.co/3DJRQPmOWW',neg
141,1253436498327638017,b'Spotted on FB.\nAccurate. Especially with four people home all the time. And packing to move. \xf0\x9f\xa4\xa3\n#PastorLife #WMT #MillennialPastor https://t.co/AywZuVlYoZ',pos
143,1253421989336772610,"b""@sista_afia Love u more #WMT couldn't partake but hope you do that again soon\xe2\x9d\xa4\xe2\x9d\xa3""",pos
148,1253412528798920707,"b'@sista_afia pls do u have a beef with someone in the music scene? coz looking at your new released its sounds like u are directing it to a certain soul, tell me whats alll about #WMT, whats the meaning pls #AskQueenSolomon \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'",pos
149,1253412102213009408,b'@sista_afia @sista_afia the way u are beautiful erhh even if u get married and in case someone maltreats u I will get bored paaa\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1Yes because the way u are beautiful u deserve the best in life\xf0\x9f\x98\x8d God richly bless u dear \xf0\x9f\x98\x98. #WMT #AskQueenSolomon',pos
153,1253406642928070656,"b'Hahahah okay queen, we will be noticing that \xf0\x9f\x98\x80\xf0\x9f\x98\x80 Thank you soo muxh \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f #AskQueenSolomon #WMT https://t.co/T1pnzoxrzs'",neg
155,1253402132683927554,"b'Wooooow, thats very great, this why i always choose u as one of my best and favourite female musician, Go higher queen #AskQueenSolomon #WMT https://t.co/YVKGyPtZZR'",pos
157,1253400133393436672,b'@sista_afia Nice We like the Vhim u show in these #WMT\n#AskQueenSolomon',neg
158,1253399907366567936,"b'How was the feeling when @sarkodie featured u on his BlackLove album, your verse alone on #BrokenHeart was very massive, my queen brief us small on the feeling u got #AskQueenSolomon #WMT @sista_afia https://t.co/UIo1uj3Jkz'",neg
159,1253399509247373312,b'Fantastic #AskQueenSolomon #WMT https://t.co/UIo1uj3Jkz',pos
163,1253396961597820930,b'Can u brief us more on how u were able to come up with that song #WMT whats the motive behind pls #AskQueenSolomon @sista_afia \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/G9Z9rRw2PW',pos
164,1253396513927168000,"b'Hahaha okay my Queen, i understand everything \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a #AskQueenSolomon #WMT https://t.co/5Xpt1DqO60'",neg
165,1253395997071417349,"b'I see, so what will be your reaction should incase it happens #AskQueenSolomon #WMT https://t.co/1W8jl2IW1o'",neg
166,1253395477816586241,b'Queen pls have u been harrased by any of your colegues male musicians since u started blowing in yur music career\n#AskQueenSolomon #WMT @sista_afia',pos
167,1253394917633789959,b'Woow thats nice #AskQueenSolomon #WMT https://t.co/dj2pWHBUVE',pos
169,1253393921775935488,b'@Sista_Afia if a struggling up and coming artists wants to feature you on his/her song please what do you suggest is the best way he/she should go about it.. #AskQueenSolomon #WMT https://t.co/FlatLIVW3K',pos
170,1253391353377103873,b'Sista Afia \xe2\x80\x93 WMT (Sister Deborah Diss) (Prod. by Chensee Beatz)  https://t.co/UEF4LgKaju \n\nDOWNLOAD NOW \xf0\x9f\x91\x8d\xf0\x9f\xa4\x9d\nShare please \xf0\x9f\x99\x8f\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n@sista_afia \n#music #WMT #OutNow #SistaAfia #Chenseebeatz',neg
172,1253375625164881927,b'@sista_afia Sister Afia #WMT regardlessly',pos
174,1253369955933921280,b'Hmmm problem song! Bloggers get headlines \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #WMT',neg
176,1253355765420736515,"b""If i call you and you don't pick up ah 3nde3 #WMT as in @sista_afia voice..\xf0\x9f\x98\x82\n#AskQueenSolomon""",pos
177,1253354128815853568,b'My love #WMT https://t.co/yu7A7Bhyqp',neg
179,1253313591198932993,"b'Sista Afia Gives a Warning Shot with WMT\n\nThough she didn\xe2\x80\x99t explicitly mention the name of the artists being trolled in the song, listeners could deduce from the song that all roads led to Africa\xe2\x80\x99s .. @sista_afia @fellamakafui_ #WMT #FaHookimeChallenge \n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbe\nhttps://t.co/KOSenzMYlA'",neg
180,1253313237887717376,"b""@damn_64 @sista_afia Please, don't let me invoke #WMT on u""",pos
182,1253305928532844544,b'I say this song eerh Dey be me rough anaa wosii #WMT still?? @sista_afia https://t.co/d4TVw5ZlKp',neg
184,1253301601802084356,b'@sista_afia Hahaha #obinim things \n#WMT',pos
187,1253296234221142017,"b""@sista_afia Buh Afia you force ...we need two more hardcore raps but becareful it doesn't slim you .....Rap is tough \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #WMT""",pos
188,1253295598582849538,"b""So Shatta Wale, Sarkodie and Manifest how do they sleep after dropping hardcore songs? I saw one of the girls in my dreams #Obinim things. I'm done with hardcore rap songs #WMT""",pos
190,1253287651052081152,b'More than #ourday #WMT https://t.co/41VxabVN2p',pos
195,1253268261006958593,b'Fa body noo hooki me... \n#wmt @SlayNatives \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xe2\x9d\xa4 https://t.co/sHnJTsjyNw',pos
196,1253268091414421505,b'@sista_afia Happy mood #wmt \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xe2\x9d\xa4\xf0\x9f\x98\x82',pos
197,1253268055951581184,b'@slaynatives_gh just as it is\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #WMT',neg
198,1253267942684442627,b'@sista_afia My mind dey Queen #WMT #AskQueenSolomon #Weather #Paper',neg
200,1253266215130353665,"b'Woooow, the feeling is soo great, God bless you my queen @sista_afia for the follow back\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f. Still agenda no de\xc9\x9b y\xc9\x9bde b\xc9\x9b hooki \xc9\x94mo saaaa #WMT #FaHookiMe \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/oteB2U09NZ'",pos
202,1253265746228060162,b'@sista_afia ankasa she be underrated. I fell in love with her after watching her on Zylofon wey she said she dey learn how to make beats. Damn!!!\nYour voice \xf0\x9f\x94\xa5\n\nBody nu nso abodam kraa \xf0\x9f\x98\x80\xf0\x9f\x98\x80\n\xe2\x9d\xa4\xe2\x9d\xa4\n#WMT \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',pos
203,1253265543416688642,b'Thank you soo much my Queen \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f #Weather #WMT \xf0\x9f\x94\xa5\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/fn6V0nJgOJ',neg
205,1253264649937698816,b'Which part of the song did @sista_afia mention names? \n#WMT https://t.co/hWAOIEeMg6',neg
206,1253264328146460672,b'@sista_afia  herr #WMT sound so solid... The  female arm of GH music rest on your shoulders.. a follow back would make my day queen',pos
207,1253264297272246274,b'#WMT be fire \xf0\x9f\x94\xa5 \xf0\x9f\x94\xa5@sista_afia fa follow back nu hooki me \xf0\x9f\x92\x89\xf0\x9f\x98\xa9\xf0\x9f\x98\x82 https://t.co/oCUM74dGYa',neg
208,1253264222680563713,b'Fa nu s33 ay3 Covid donation bi aaa nu #WMT https://t.co/TJ2DJVZRxU',pos
210,1253262510595149824,b'Its like dat!! #WMT on \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nPlsss odo fb waii https://t.co/JCTp1a6rEr',pos
211,1253262342076465152,b'Sharp\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\n#ASKqueenSolomon\n#wmt https://t.co/SqoA0kfuf7',pos
212,1253262045056831489,b'#More to come #WMT https://t.co/pmBD7leSbt',pos
213,1253261956041105408,b'@sista_afia My Queen fa follow back no hooki me \xc9\x9b\xc9\x9b.. #WMT is a banger\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 to whom it may concern ampa \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e #Weather',neg
216,1253261389898174465,b'@Medifella2020 @sista_afia Careful wate \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #WMT',pos
217,1253261189242634241,b'@sista_afia My Queen fa follow back no hooki me \xc9\x9b\xc9\x9b.. #WMT is a banger\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 to whom it may concern ampa \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e',neg
218,1253260943196332032,b'Rulling them  like Jerry John #WMT https://t.co/dbpHw6KyEY',pos
220,1253259837955280896,b'@sista_afia fa #wmt noo hooki me wai...\xf0\x9f\x94\xa5\xf0\x9f\x98\x82',pos
222,1253247541774336006,"b""It's like \n#FaHookiMe by @sarkodie\n#WMT by @sista_afia \n#Fapimso by @shattawalegh \n#BehindTheScenes by @KinaataGh \nIs trending \xf0\x9f\x93\x88 more than #coronavirus in #Ghana \n\nLoving the positives""",pos
223,1253246930924244993,"b""@sista_afia #WMT one bullet kill two bird\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 I'm sleeping""",pos
224,1253245688013565952,b'@sista_afia #WMT go #OVER them\xf0\x9f\xa4\xa3 #NOSIZE \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa3',pos
225,1253242629619355648,b'Good morning @sista_afia \xe2\x9d\xa4\xe2\x9d\xa3#WMT',pos
228,1253195088441888768,b'#WMT. FULL VIDEO LINK \nhttps://t.co/8N4GqzJ5ox https://t.co/xJCuQPkCHH',pos
229,1253143976401649665,"b""It's my birthday tweeps. \nGlory be to God for another year been added to my age.\n#FaHookiMe #Fapimso #nikkichatnight #WMT\n @shattawalegh @addiselfgh @prodbypaq  I beg a retweet from you guys will make my day complete bosses . \n#SM4LYF https://t.co/MRKs6zVz0L""",pos
230,1253140159069110275,b'@sista_afia please adey want biz u some question bi oooo...\xf0\x9f\x98\x82\n#WMT\xf0\x9f\x94\xa5',pos
231,1253138207035863041,"b'@sista_afia after listening very well, the the next time u come to Tadi, awan u to tell me who those zoomlion girls are. Wait OH and those girls whom their managers have been sleeping with nu.anaa wose #WMT \xf0\x9f\x98\x82\xf0\x9f\x98\x82\nhttps://t.co/Lhobp7TYLq'",pos
232,1253136920265101312,"b""@hfaith85 Same. Being part of #WMT (weird Methodist Twitter) has me wishing I went to seminary so I knew all the words to join in. I know some from my past work life, but there's so much I don't have the vocabulary for.""",pos
233,1253134643064422406,b'Herr ano go pect fr here....May God bless @sista_afia to release hits upon hits \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe \n\xe2\x9d\xa4 #WMT is trending\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n@SlayNatives https://t.co/u18Zvl3AWW',pos
234,1253134590266544128,"b'Make somebody come take my phone wai, I want bed small #WMT or @sista_afia  you say all night https://t.co/JSrH4LbumX'",pos
235,1253132908300308482,b'@sista_afia Anaaaa wode b3 surprise me...buh ur swag for the video inside\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #WMT',pos
236,1253132700493512708,b'@sista_afia just mk my day...ano go respect anyone fr here...\xf0\x9f\x98\x82\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\n#WMT',pos
237,1253132568360357895,b'@sista_afia #WMT BE some \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x87\xac\xf0\x9f\x87\xad\xf0\x9f\x87\xac\xf0\x9f\x87\xad\xf0\x9f\x87\xac\xf0\x9f\x87\xad',pos
239,1253130976483557376,b'Dopest #wmt https://t.co/UYG3P4cqRq',pos
242,1253128908498776070,b'Mr President is aware \n#WMT https://t.co/LkxRHkbYqQ',pos
243,1253128772116779011,"b""@sista_afia It's #WMT take it as u see it\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3""",neg
244,1253128429010071552,b'Hardwork we are not sleeping \n#WMT https://t.co/wtT3xf10rq',neg
246,1253128088780787715,"b""@megaminD70 No please, it's #WMT take it as u see it \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3""",neg
247,1253127739823054851,b'@ImEfiaMenish @sista_afia @sista_afia  how many likes for a follow back \xf0\x9f\x98\x82 \xf0\x9f\x98\x82 #WMT',pos
248,1253127648190124037,b'@BenopaOnyx1 @sista_afia Thus all\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 @sista_afia  #WMT',pos
249,1253127334019956737,b'@sista_afia #WMT noooooo sizeeeeeeee\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f',pos
252,1253126140396474369,"b""@sista_afia I owe u a treat at the cinemas as soon as we resume work, please don't say NO Cox I don't want to tell you #WMT\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\xa4\xa3""",pos
253,1253125915984515074,b'@sista_afia @SlayNatives Not be small dance ago do if @sista_afia  the queen Herself foows me back\xf0\x9f\x98\x82\xf0\x9f\x98\x82.    Cos #WMT  is on repeat.....punches #slaynative \xf0\x9f\x92\x99',neg
254,1253125813773512705,b'Graphics on point #WMT https://t.co/SkKFSwcYTt',pos
255,1253125094072868865,b'@sista_afia @SlayNatives We love u more #wmt',pos
256,1253125088678985729,"b""@sista_afia I want people to wake up in tge morning start asking what's ...#WMT\xf0\x9f\xa4\xa3\n#WMT\n#WMT\n#WMT\n#WMT\n#WMT\n#WMT\n#WMT""",pos
257,1253124767059783680,b'@sista_afia towboase #wmt too much sauce \xf0\x9f\x94\xa5',neg
258,1253124468161085440,b'@sista_afia We just Hit 6K views on YouTube with 5hrs \n#WMT\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 @slaynatives_gh https://t.co/kWPd70Pli7',neg
260,1253124087951523840,"b""The song is trending on 5G wai it's too fast.\n@sista_afia @MeldLouis  #WMT https://t.co/GyeaZEgtBQ""",neg
261,1253124078707359745,b'@sista_afia Bloody \xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5 \n#WMT \xf0\x9f\x92\xaf\xf0\x9f\x92\xaf',pos
262,1253123803275821057,b'All the loud twitters SHOULD wake up ooohhh\xf0\x9f\xa4\xa3 stop pretending u are sleeping ooh \xf0\x9f\xa4\xa3 we they see you all spying ooh\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 @sista_afia says #WMT\n\nIF IT IS FOR YOURS COME COLLECT\xf0\x9f\xa4\xa3',neg
263,1253123637235855361,b'MayWeather  pounches #WMT https://t.co/ipQYmiqiA1',pos
266,1253122451933999107,b'Guys let follow up he is part of the management team.\n#WMT https://t.co/SkKFSwcYTt',pos
267,1253122271767560192,"b""Amongst all the GH female musicians, I made up ma mind to follow her and her music only this year after listening to Paper, and her verses on Sark and Lucky Mensah's buh what's this? U could rap??? #WMT @sista_afia u be dangerous ooO\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82""",pos
268,1253121693054308352,b'@sista_afia new #WMT is also a.k.a IF IT IS FOR YOURS COME COLLECT \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3#OVER',pos
270,1253120611519533057,b'#QUEENSOLOMON @sista_afia  this time on a different level #Hippop #WMT \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\nWatch full video now\nhttps://t.co/QBFD1SqClC\n@Hitz1039FM @angeltownbaby @sarkodie @andydosty @MrHaglah https://t.co/aeAmo1mNGG',pos
271,1253116915352064001,"b""@therevallison If you start making calzones, we're going to need to have a #WMT intervention https://t.co/y7ef9MYGvV""",pos
272,1253108093149417472,"b'Thanks guys let stream this #WMT on audiomack, https://t.co/OACV4pRu2s'",pos
274,1253104383958626305,b'Mrs VERSATILE\xe2\x9d\xa4\xf0\x9f\x91\x91\n@sista_afia BigUps wati\n#WMT\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/fY35GRpUUu',pos
276,1253102926001778691,b'#WMT - We Move Together https://t.co/OCv7dJ1sg5',neg
277,1253102236571504640,b'This one de3 if u mentioned name koraa anka it will be softer. Herh the song dey scream the victim ein name laidat\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82. #WMT no #FaHookiMe \xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89 https://t.co/zcGZhN5uoa',neg
278,1253102230737162246,b'Free download squad ! Mo mfa @sista_afia  #WMT nu hooki me wai @nana_kwesi10 @ChangesQueku',pos
281,1253098620762587136,"b'Overall, great day.\n\nhttps://t.co/8vlCvvlBoy\n\n#AMZN #TSLA #ATVI #BABA #JPM #NVDA #WMT #WYNN #SPY $SPY https://t.co/EigffvNATm'",pos
282,1253097826021769217,"b'@sista_afia Punches @sisterdeborah  Left, Right and Center in her new single #WMT. \n\nWhat at all might have caused \xe2\x80\x9cQueen Solomon to pour all these words on the \xe2\x80\x9cAfrican Mermaid like that?\n#brakwesy #brakwesyonline #ghana #music #queensolomon #africanmermaids #diss #entertainment https://t.co/mxm5m9ChQU'",neg
284,1253094827199205378,b'Masa those saying @sista_afia new released be Wo maame tw3 should stop the thing is WMT PRSSS #WMT',neg
285,1253093526260322321,"b'Me, holding up a video of Sunday worship.\n#MillennialPastor\n#WMT https://t.co/PzhAuyNovI'",pos
287,1253092367508389896,b'Heidi: Girl of the Alps #8\nFall season good! \n#WorldMasterpieceTheater #\xe3\x82\xa2\xe3\x83\xab\xe3\x83\x97\xe3\x82\xb9\xe3\x81\xae\xe5\xb0\x91\xe5\xa5\xb3\xe3\x83\x8f\xe3\x82\xa4\xe3\x82\xb8 #WMT #\xe4\xb8\x96\xe7\x95\x8c\xe5\x90\x8d\xe4\xbd\x9c\xe5\x8a\x87\xe5\xa0\xb4 #Heidi https://t.co/gasVSG0BWy',neg
288,1253092299585847308,b'Na a wan do rap ooo but sista afia make ano say rap be punchlines #WMT .',neg
291,1253091330215096325,b'Heidi: Girl of the Alps #5\n#WorldMasterpieceTheater #\xe3\x82\xa2\xe3\x83\xab\xe3\x83\x97\xe3\x82\xb9\xe3\x81\xae\xe5\xb0\x91\xe5\xa5\xb3\xe3\x83\x8f\xe3\x82\xa4\xe3\x82\xb8 #WMT #\xe4\xb8\x96\xe7\x95\x8c\xe5\x90\x8d\xe4\xbd\x9c\xe5\x8a\x87\xe5\xa0\xb4 #Heidi https://t.co/ktvigctCe7',pos
293,1253088972840087555,b'@sista_afia VGMA 2021 Hip Pop Song or we riot #WMT',neg
296,1253084530392662017,"b""So I was surfing the internet and I found @sista_afia #WMT  on @iamxorlaligh blog clicked to download but it's was her video link, watch it and must say these are few blogs that do that so will be glad if @sista_afia will check that page out.\n\nMaaadd tune #WMT""",neg
297,1253083936059686913,"b'@sista_afia weytin be #WMT, fa hooki me eeer anaaa wosee 3fa me ho ben?'",neg
298,1253082636400111616,b'She be Universal singer talent no be problem @sista_afia #WMT https://t.co/lbOzuSy717',pos
302,1253080441197912065,"b""Small boy's are  young #WMT https://t.co/85LC4H32Tp""",neg
303,1253080261732040704,b'This one di3 #Fab3pimso #WMT https://t.co/Wd2f7NoUVa',pos
304,1253079981212733446,b'Like morning something #WMT https://t.co/lyuiNL5nYR',pos
305,1253079657630621701,b'@sista_afia Herrh Queen Solomon \xf0\x9f\xa7\x90you be Wolf \xf0\x9f\x90\xba in a Sheep \xf0\x9f\x90\x91 skin you s33 you can Rap papa  #WMT nya abotire Sista Efia https://t.co/8K0G2LdVX4',pos
307,1253079294961745920,b'As a budding Feminist discuss Sister Afia\xe2\x80\x99s #WMT  Lyrics in relation to the saying \xe2\x80\x98women are their own Enemies. [15 marks] https://t.co/v9U0vP737o',neg
308,1253079255002632193,b'Obi rebusa s3 na #WMT by @sista_afia what does it mean and am laughing through my mouth \xf0\x9f\x91\x84 #Fahookimi',neg
309,1253079038094082049,b'@sista_afia Ur inspiration for #WMT',pos
312,1253077984753442820,b'Bloody everywhere \n#WMT https://t.co/viXBb6Ddd5',pos
313,1253077751508209676,b'@sista_afia pls fa airtime noo hooki me wai\n#WMT \xf0\x9f\x98\x82',pos
314,1253077285642612739,b'@sista_afia if i may ask what inspired #WMT',pos
315,1253076781613101057,b'@sista_afia #WMT. FULL VIDEO LINK \nhttps://t.co/zj1YrebGyw\n\nhttps://t.co/7mNXGJZ6H7',pos
316,1253076773102903296,b'@sista_afia The track is lit\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d @sista_afia fa follow back no hooki me\xf0\x9f\x98\x99 #WMT',pos
317,1253076508249374723,"b'@sista_afia tomorrow we have to do question and answers cos this tune #wmt is a ""CLOAK OF MANY COLORS"" everybody ein share dey inside.'",neg
322,1253072739256205313,b'But who is @sista_afia dey beef? Madam sit somewhere make we think!!! You came to Ghana with only your breast and Wale added music to it like by now you be hookup girl. Talk make I hear aaah #WMT Hw3 no',neg
323,1253072463216414720,b'Trending now \n#WMT by @sista_afia \n#Fahookimi by @sarkodie \n#BehindTheScenes by @KinaataGh',neg
324,1253072197796737027,b'@sista_afia carry problem come town\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\n#WMT',pos
326,1253071655682916359,b'Sista Afia - #WMT (Official Video) out now... \n\nhttps://t.co/jm3AjYXASG https://t.co/bRIqHRjl1S',neg
327,1253071497721196544,b'Sista Afia - #WMT (Official Video) out now... \n\nhttps://t.co/jm3AjYXASG https://t.co/9KD2co6Rvw',neg
328,1253071183467163648,b'@AsemWORLD  sister Afia got something for you \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#wmt',pos
330,1253070299198873604,"b'Benito,Benito\xf0\x9f\x98\x82\xf0\x9f\x98\x82do rap aa dx b wat u dey talk, #WMT \n\n@sista_afia hooki me wai https://t.co/Du29zDXrRe'",neg
